x,y,color
609.822021,301.282013,1
162.748001,367.48999,4
496.424988,376.622986,1
594.77002,413.350006,1
496.5,219.106995,2
212.100006,258.684998,6
28.910999,99.315002,7
206.108994,418.740997,6
96.347,289.894989,6
461.815002,332.863007,6
554.580017,95.031998,0
535.268005,248.268997,2
410.755005,383.192993,6
137.994003,108.049004,7
302.256012,83.969002,7
662.083008,108.440002,1
160.632996,90.148003,7
144.906998,113.889,7
601.60199,287.816986,1
156.591995,370.709015,4
104.289001,392.437012,6
327.197998,84.181999,7
249.634995,147.358002,8
589.398987,453.752991,1
39.132999,104.498001,7
497.06601,245.785995,2
200.518005,403.529999,6
72.113998,179.024994,8
62.737999,361.132996,6
558.659973,226.102005,2
539.702026,233.505997,2
356.148987,333.641998,5
45.963001,310.703003,6
302.174011,54.224998,0
434.013,344.834991,6
625.698975,336.246002,0
406.110992,287.296997,6
656.369019,110.216003,1
581.591003,401.886993,1
35.007,90.121002,7
77.896004,166.356003,8
618.323975,447.57901,1
215.126007,230.115005,0
206.369995,180.453003,8
236.414993,427.730988,6
400.563995,396.718994,6
44.249001,151.582001,8
556.202026,421.153015,1
609.127014,204.110992,1
532.203003,96.017998,3
307.721985,83.838997,7
642.716003,431.826996,1
117.758003,152.483994,8
216.496994,244.796997,6
401.966003,290.358002,6
94.880997,179.888,8
243.800003,433.553986,6
68.620003,35.877998,0
146.460999,144.837997,8
166.942001,172.557999,8
614.085999,282.567993,1
650.223022,391.707001,1
268.420013,86.230003,7
143.626007,152.654999,8
123.594002,102.192001,7
455.690002,139.929993,3
597.515015,308.638,1
271.140015,345.803009,0
438.47699,389.644012,6
112.639999,174.794998,8
173.949997,432.247986,6
100.364998,318.505005,0
321.25,354.389008,5
192.080002,437.213013,6
528.138,346.492004,1
84.974998,299.994995,6
661.479004,401.665009,1
645.263,212.494995,1
518.844971,393.921997,1
82.549004,396.464996,6
232.057999,252.199005,6
118.478996,417.095001,6
36.153999,316.095001,6
652.603027,449.102997,1
191.787003,404.076996,6
527.112,105.688004,3
71.598,102.415001,7
314.30899,322.428986,5
617.471008,127.920998,1
281.540009,148.927002,8
140.806,105.144997,7
529.145996,213.373993,2
295.942993,426.562012,6
468.156006,343.419006,6
583.927002,280.908997,1
375.778992,261.522003,6
136.302002,140.203995,8
558.750977,416.915985,1
631.953003,90.276001,1
550.340027,296.036011,1
560.083984,444.231995,1
411.839996,293.003998,6
421.075989,321.447998,6
81.283997,383.015991,6
70.140999,312.444,6
611.283997,432.894012,1
438.462006,328.803986,6
322.808014,167.731003,8
330.498993,106.441002,7
135.570999,419.901001,6
625.616028,196.518997,1
37.481998,321.958008,6
555.255005,445.01001,1
534.607971,455.959015,1
358.721008,259.911987,6
193.641006,326.221985,4
205.727005,271.549988,6
277.369995,384.548004,0
525.205994,410.265991,1
53.695999,140.332993,8
602.189026,174.190002,1
25.605,325.390991,6
9.412,181.615005,0
292.010986,406.990997,6
626.671021,254.994995,1
255.876999,411.838989,6
440.808014,333.631989,6
388.079987,292.075989,6
629.786987,228.136002,1
493.260986,58.643002,3
441.635986,66.402,3
32.252998,37.026001,0
316.462006,69.966003,7
335.27301,256.859985,6
558.093018,375.101013,1
456.951996,309.30899,6
485.64801,163.878006,3
376.463989,378.292999,0
432.325012,43.931999,0
68.68,169.235992,8
423.22699,305.812012,6
671.606995,357.005005,0
157.626999,205.548004,0
36.249001,376.309998,6
139.794006,231.725998,0
306.259003,269.453003,6
583.814026,455.115997,1
250.365005,81.036003,7
326.575989,93.976997,7
376.785004,274.533997,6
405.354004,381.015015,6
229.375,263.294006,6
541.088989,249.848007,2
164.565994,195.619995,0
194.154007,283.746002,6
538.448975,123.666,2
73.022003,264.59201,0
432.437012,311.365997,6
96.634003,170.520996,8
303.584991,180.628998,8
469.143005,74.245003,3
598.934998,247.947006,1
46.91,93.008003,7
316.302002,405.178009,6
573.338989,379.514008,1
54.955002,101.445999,7
140.427002,153.794006,8
625.101013,414.690002,1
39.715,368.950989,6
352.471985,430.378998,6
260.57901,232.063995,0
568.804016,164.184998,2
467.260986,329.575989,6
145.123993,107.806999,7
614.296021,146.382004,1
546.593994,107.129997,0
189.223007,254.369995,6
55.712002,147.110992,8
290.925995,402.009003,6
642.643005,401.151001,1
1.659,294.925995,0
635.234009,81.065002,1
531.43103,338.929993,1
581.330017,435.872009,1
619.35199,165.757996,1
331.753998,178.867996,8
505.912994,138.923004,2
486.738007,79.278999,3
96.237,186.029007,8
88.780998,365.154999,0
604.711975,387.941986,1
661.356995,140.723999,1
536.549988,436.776001,1
63.546001,304.552002,6
520.838013,254.255997,2
574.353027,394.792999,1
533.30603,218.951004,2
27.104,179.199005,8
539.008972,447.833008,1
431.209015,147.042999,3
116.820999,69.282997,7
691.30603,233.895996,0
644.705017,317.091003,0
29.867001,310.395996,6
115.787003,145.837006,8
659.021973,147.444,1
246.210999,257.003998,6
183.845001,254.069,6
378.281006,449.335999,0
579.46698,400.79599,1
128.759995,145.878998,8
146.826996,252.020004,6
190.410004,144.839005,8
157.649002,325.401001,4
209.162994,410.839996,6
480.471008,223.324997,2
639.905029,111.399002,1
53.074001,172.938004,8
261.977997,97.851997,7
593.989014,294.398987,1
631.429993,210.477997,1
475.464996,168.309998,3
440.968994,301.859009,6
288.526001,365.226013,0
337.906006,418.985992,6
529.98999,82.646004,3
322.812988,179.022003,8
675.768982,424.197998,1
181.522003,403.595001,6
184.005005,342.394989,4
146.451004,359.415985,4
504.209015,54.490002,3
569.281006,318.806,1
329.865997,99.702003,7
143.856003,90.405998,7
524.046997,73.32,3
271.932007,414.035004,6
117.763,432.460999,6
305.204987,432.710999,6
490.549988,214.938004,2
476.02301,341.609009,6
651.336975,82.528,1
561.424011,218.270996,2
613.237976,177.156998,1
207.509003,278.127991,6
535.715027,214.516998,2
653.176025,357.388,0
219.699005,83.054001,7
654.517029,352.39801,0
112.928001,170.779007,8
343.006989,346.292999,5
315.406006,420.570007,6
319.507996,166.975998,8
61.459999,320.604004,6
184.223007,268.869995,6
331.738007,272.627991,6
485.294006,161.151993,3
9.444,36.062,0
165.061996,426.947998,6
28.355,177.212006,8
154.880997,421.634003,6
63.973,147.393005,8
560.97998,214.078995,2
533.984009,122.546997,2
443.623993,220.158997,0
538.442017,120.652,2
547.210999,340.217987,1
517.843994,431.07901,1
49.997002,323.639008,6
622.088989,187.990997,1
680.627014,337.92099,0
176.938004,140.516006,8
157.031006,138.417007,8
346.265991,268.385986,6
241.600006,95.723999,7
196.623993,411.950989,6
559.856995,377.621002,1
635.919006,329.769012,0
259.968994,68.071999,7
568.702026,153.539993,2
388.678986,199.921005,0
18.971001,218.514999,0
84.127998,143.367004,8
631.36499,277.220001,1
116.023003,401.087006,6
170.395004,427.140015,6
482.286987,72.296997,3
560.0,40.344002,0
624.659973,458.544006,1
32.117001,109.217003,7
636.700012,405.742004,1
496.604004,294.040985,0
627.323975,341.602997,0
137.136993,281.847992,6
213.039993,167.188995,8
242.848007,246.186996,6
635.286987,92.205002,1
58.285,400.838013,6
496.778992,472.080994,0
602.184021,64.963997,0
307.709015,74.820999,7
670.583984,341.830994,0
147.425003,160.792999,8
41.348,84.674004,7
159.167007,361.296997,4
594.656006,454.283997,1
565.622009,159.177002,2
434.419006,301.307007,6
636.786987,400.260986,1
528.132019,357.187012,1
347.200989,260.609009,6
182.503998,349.96701,4
254.229004,81.882004,7
228.559006,89.153,7
598.671997,291.865997,1
242.714996,156.768005,8
324.705994,322.709015,5
644.002991,320.565002,0
218.279007,185.759003,8
571.73999,296.147003,1
484.38501,243.903,2
401.123993,424.410004,6
299.005005,38.98,0
479.846008,56.837002,3
668.22699,357.753998,0
338.729004,363.25,5
544.142029,321.595001,1
279.046997,85.553001,7
216.281006,403.738007,6
33.255001,224.507996,0
570.796997,159.531998,2
146.688995,68.014,7
431.618011,340.670013,6
98.446999,412.873993,6
130.009995,98.268997,7
489.923004,156.906998,3
199.722,149.606995,8
141.667999,357.731995,4
195.834,107.847,7
324.674011,400.044006,6
622.927979,342.459015,0
32.613998,451.02301,0
58.500999,152.589996,8
602.372986,453.471985,1
532.836975,142.268005,2
652.810974,28.205999,0
586.054993,289.411987,1
27.836,144.621994,8
472.390015,336.52301,6
109.320999,138.093994,8
151.524994,100.473,7
613.565002,264.571014,1
309.10199,256.776001,6
183.279007,80.503998,7
265.916992,252.345001,6
520.98999,222.182999,2
205.093994,245.335999,6
474.423004,55.891998,3
494.026001,155.820999,3
95.734001,284.532013,6
651.239014,171.770996,1
188.815002,158.886002,8
570.47699,313.669006,1
235.520004,431.807007,6
474.061005,83.219002,3
557.208984,309.862,1
520.909973,313.191986,1
67.891998,138.237,8
578.190979,393.381989,1
145.341003,168.382004,8
220.031006,154.126007,8
229.815994,261.647003,6
103.292999,164.520996,8
497.729004,179.009995,3
108.384003,85.649002,7
83.706001,72.958,7
176.865997,371.907013,4
97.065002,442.230011,0
420.173004,391.178986,6
460.102997,375.256012,6
677.588989,431.480988,1
113.533997,112.146004,7
61.426998,138.457001,8
316.522003,356.910004,5
314.567993,105.205002,7
33.796001,254.742004,0
162.988007,421.220001,6
67.849998,73.643997,7
480.609985,212.460999,2
35.879002,174.029999,8
465.738007,238.470993,2
210.662994,428.230988,6
587.828003,448.48999,1
147.365997,379.114014,4
136.164993,234.908997,0
612.375977,411.028992,1
97.786003,286.273987,6
167.106995,91.329002,7
485.634003,43.419998,3
152.464996,352.623993,4
603.367981,297.96701,1
622.302979,96.938004,1
506.592987,380.705994,1
575.552979,391.145996,1
321.507996,241.511993,6
65.089996,167.947998,8
61.523998,180.063004,8
587.77002,273.713013,1
625.734985,129.759995,1
436.21701,145.501007,3
517.538025,56.609001,3
613.812988,186.382004,1
650.526978,322.450989,0
666.424988,403.01001,1
562.333984,326.591003,1
144.324005,274.261993,6
607.469971,190.761993,1
327.830994,130.466995,0
559.61499,349.566986,1
41.459,74.058998,7
173.304993,166.005005,8
634.98999,449.028015,1
257.597992,159.278,8
541.888,145.181,2
603.992004,287.037994,1
29.556999,457.348999,0
416.056,275.338013,6
39.456001,379.23999,6
138.503998,410.321014,6
461.867004,40.888,3
135.75,415.130005,6
555.656006,421.388,1
485.140991,76.456001,3
121.197998,166.494995,8
459.989014,48.062,3
443.367004,355.570007,6
217.798004,42.937,0
94.662003,393.710999,6
159.964005,138.389999,8
550.916016,384.105988,1
631.754028,147.628998,1
272.670013,49.078999,0
396.601013,384.321991,6
128.317001,151.227005,8
162.007996,73.113998,7
374.923004,450.61499,0
448.145996,393.502014,6
168.973999,251.395004,6
552.828003,304.859009,1
659.807983,437.686005,1
514.221008,180.809998,0
35.446999,330.812012,6
647.346008,441.747009,1
575.307983,318.031006,1
54.973,308.618011,6
627.393005,96.188004,1
624.205994,282.671997,1
45.844002,371.871002,6
113.841003,267.872009,6
332.037994,329.566986,5
103.733002,147.994003,8
30.773001,182.050995,8
566.963989,293.506989,1
184.485001,339.210999,4
642.872009,267.022003,1
237.854996,245.505005,6
535.374023,124.987,2
476.265991,321.411011,6
184.904999,264.567993,6
617.028015,390.570007,1
373.798004,54.314999,0
101.082001,159.802994,8
348.729004,264.69101,6
602.072998,445.596985,1
455.07901,373.091003,6
440.11499,375.459991,6
453.350006,295.52301,6
527.396973,75.471001,3
217.100006,353.244995,0
78.947998,282.401001,6
331.93399,363.894012,5
315.48999,169.065994,8
365.326996,138.955994,0
278.117004,143.587997,8
549.35498,410.475006,1
432.877991,213.710007,0
621.991028,241.451996,1
444.980011,315.303009,6
98.183998,97.224998,7
299.645996,107.461998,7
200.197006,336.395996,4
227.628006,96.172997,7
45.832001,84.489998,7
27.033001,164.820007,8
384.77301,290.062988,6
314.425995,169.125,8
600.901978,213.195999,1
137.626999,394.487,6
595.843018,451.110992,1
353.843994,313.880005,5
651.422974,329.337006,0
654.664978,418.64801,1
522.461975,396.860992,1
440.992004,62.826,3
317.023987,264.075012,6
184.235001,279.375,6
315.17099,409.575012,6
523.065002,323.598999,1
437.592987,384.645996,6
608.145996,219.188004,1
522.184021,366.365997,1
589.322021,412.483002,1
205.209,283.121002,6
611.492004,402.035004,1
102.608002,166.438995,8
35.971001,410.048004,0
534.625,303.763,1
208.207993,341.932007,0
647.190979,152.707993,1
559.718018,223.804001,2
290.188995,75.552002,7
650.557983,92.823997,1
576.538025,406.631989,1
572.642029,309.684998,1
646.536011,113.888,1
636.726013,228.561996,1
191.393005,85.873001,7
63.549,177.089996,8
549.330017,437.570007,1
94.776001,403.431,6
477.699005,333.277008,6
515.718018,419.367004,1
371.167999,345.096008,5
330.821014,174.278,8
176.011993,420.377014,6
505.152008,345.752991,1
593.27301,91.797997,0
157.352005,49.118,0
194.132004,278.983002,6
543.072998,207.690002,2
647.21698,340.106995,0
68.998001,44.105999,0
447.278015,359.066986,6
279.950012,94.095001,7
325.927002,100.549004,7
349.174988,363.209015,5
156.552002,112.412003,7
554.812012,282.42099,1
157.373001,451.589996,0
433.380005,135.975006,3
650.429993,371.571991,0
571.523987,413.035004,1
283.175995,81.482002,7
318.186005,344.546997,5
158.712997,334.341003,4
455.742004,72.603996,3
670.940002,442.076996,1
559.416992,325.26001,1
501.549988,61.488998,3
100.396004,166.044006,8
650.359985,418.247986,1
283.933014,258.990997,6
68.213997,129.227997,0
523.307007,433.528992,1
272.937012,434.785004,6
212.779999,419.444,6
637.309021,88.873001,1
461.130005,164.276001,3
185.944,173.847,8
666.392029,341.243988,0
407.996002,286.007996,6
475.062988,162.050995,3
111.308998,162.809006,8
502.949005,238.716003,2
45.886002,374.444,6
303.178986,269.21701,6
288.980011,73.334999,7
157.097,147.095001,8
63.794998,363.479004,6
269.829987,343.845001,0
396.335999,382.252014,6
453.44101,317.450012,6
631.010986,443.962006,1
527.937988,36.361,0
218.354004,98.038002,7
458.783997,148.789993,3
132.272003,317.660004,4
31.768999,453.825012,0
394.170013,407.627991,6
66.93,161.462997,8
281.487,368.753998,0
111.577003,239.820999,0
188.684998,71.897003,7
123.146004,92.857002,7
613.026978,248.681,1
656.286987,229.151993,1
166.919998,377.0,4
564.768005,60.117001,0
596.487,299.589996,1
540.291016,213.438004,2
251.936996,442.054993,6
270.420013,325.679993,0
509.195007,357.334991,1
271.358002,269.106995,6
535.22699,85.102997,3
176.317993,437.131012,6
83.251999,379.713989,6
471.170013,82.280998,3
507.541992,247.408005,2
134.421005,71.703003,7
207.339005,174.492004,8
318.791992,73.066002,7
552.367004,233.903,2
328.998993,366.355011,5
313.959991,112.055,7
623.981995,225.692993,1
437.42099,294.445007,6
632.502991,333.635986,0
647.992981,338.789001,0
440.871002,141.203995,3
309.149994,419.242004,6
172.776001,173.341003,8
275.25,71.139,7
54.111,109.125,7
538.109009,282.55899,1
9.059,349.989014,6
441.895996,97.949997,3
637.968994,211.983002,1
312.230988,368.082001,5
46.813,352.38501,6
636.213013,306.174011,0
183.897995,345.109009,4
238.139008,144.095993,8
158.873001,304.665985,4
623.633972,386.466003,1
445.338989,57.293999,3
176.632004,371.200012,4
86.696999,31.889,0
376.100006,299.845001,6
581.416016,407.667999,1
285.290985,104.915001,7
530.895996,320.019012,1
144.095001,75.677002,7
272.841003,101.612,7
309.265991,255.544998,6
629.624023,250.341003,1
333.612,291.222992,6
439.811005,289.915985,6
314.833008,365.39801,5
204.710999,300.237,0
639.190002,227.263,1
79.989998,399.941986,6
322.481995,29.021,0
291.156006,104.052002,7
155.643005,342.988007,4
154.945007,329.415985,4
436.470001,132.126999,3
67.630997,281.964996,6
387.665009,401.221008,6
496.670013,283.618988,0
30.277,74.372002,7
690.757019,310.110992,0
196.535004,148.651993,8
287.768005,423.087006,6
176.649994,371.484985,4
259.579987,92.044998,7
421.701996,306.446991,6
128.557999,236.744995,0
592.684998,274.149994,1
263.394012,436.114014,6
565.715027,139.565002,2
361.684998,334.757996,5
303.339996,79.885002,7
614.422974,205.113007,1
612.030029,147.276993,1
612.987976,457.756012,1
102.501999,412.378998,6
649.64801,131.033005,1
274.084991,419.213013,6
345.196991,351.029999,5
435.265991,158.348999,3
120.634003,398.345001,6
111.583,289.604004,6
534.81897,219.895004,2
257.264008,142.807007,8
177.382004,150.552994,8
600.586975,212.481003,1
435.367004,142.662003,3
276.309998,147.617996,8
645.841003,241.889008,1
329.796997,419.493011,6
177.496002,159.542007,8
617.814026,203.638,1
229.843994,404.153992,6
115.019997,399.690002,6
195.007996,322.337006,4
243.072998,454.144989,0
195.240005,281.417999,6
488.404999,161.466995,3
305.283997,92.072998,7
11.244,364.763,6
657.88501,173.242004,1
572.525024,310.947998,1
235.511993,104.989998,7
614.357971,154.889999,1
492.485992,242.048004,2
501.681,224.604004,2
481.496002,156.709,3
125.627998,414.548004,6
553.231018,157.643997,2
496.016998,410.996002,1
363.013,359.636993,5
154.638,357.752991,4
574.955017,297.113007,1
477.520996,244.574005,2
444.77301,357.024994,6
331.061005,146.707001,8
615.843994,139.406006,1
209.552002,342.200989,0
612.781982,286.75,1
137.783997,402.600006,6
33.903999,75.584,7
615.151001,186.791,1
665.77301,451.333008,1
639.36499,163.731003,1
191.046005,276.661987,6
637.439026,318.289001,0
248.820007,144.889999,8
540.382019,372.200989,1
323.59201,271.776001,6
55.134998,382.346008,6
645.650024,318.414001,0
321.473999,383.121002,5
210.240005,251.867996,6
301.15799,407.389008,6
624.702026,413.612,1
365.264008,261.569,6
121.142998,68.877998,7
443.898987,126.905998,3
616.445007,388.700012,1
567.028992,155.563995,2
169.408997,139.837006,8
28.827999,372.032013,6
422.096985,454.367004,0
131.080002,407.483002,6
166.255005,421.931,6
132.154999,288.681,6
429.247986,138.641998,3
255.649994,259.421997,6
90.807999,151.570999,8
7.001,340.665009,6
121.668999,71.338997,7
506.282013,347.256012,1
664.838013,183.320007,1
246.768005,374.540009,0
568.390015,457.755005,1
240.919006,79.592003,7
532.91803,129.125,2
251.028,180.244003,8
344.281006,359.391998,5
221.464005,414.537994,6
549.065979,385.596985,1
161.942001,107.855003,7
643.606018,156.761002,1
95.487999,448.820007,0
629.338013,339.617004,0
658.758972,312.593994,0
514.213013,405.945007,1
329.492004,152.945007,8
233.292007,69.528999,7
9.99,400.90799,0
77.370003,81.325996,7
164.703995,92.566002,7
512.971008,346.678009,1
321.54599,169.716995,8
622.070007,435.691986,1
518.054993,433.979004,1
650.880005,79.185997,1
75.981003,373.891998,6
359.90799,261.221008,6
522.469971,411.807007,1
216.341995,113.668999,7
471.829987,366.579987,6
427.845001,139.380997,3
637.921997,396.26001,1
30.358999,381.213989,6
151.731003,149.973007,8
616.096985,441.64801,1
646.875,444.993011,1
243.220993,411.342987,6
89.415001,172.216003,8
644.77002,129.854996,1
331.360992,377.574005,5
609.309998,401.0,1
551.340027,161.382004,2
439.554993,303.69101,6
429.5,157.832001,3
645.026978,443.565002,1
49.973,433.299011,0
370.942993,344.612,5
145.992004,182.037994,8
516.314026,56.174,3
532.578003,366.661987,1
661.580017,465.583008,0
52.566002,101.100998,7
56.592999,259.653992,0
618.088013,185.987,1
144.085999,208.811005,0
606.155029,253.360001,1
184.951996,149.089996,8
615.254028,243.125,1
495.579987,231.429993,2
149.406006,161.423004,8
649.83197,355.790009,0
322.372009,34.720001,0
142.608994,141.669006,8
466.398987,317.743011,6
620.14502,394.865997,1
536.422974,418.38501,1
140.990005,166.694,8
559.703979,133.75,2
556.017029,129.035995,2
43.806,139.748001,8
660.013977,348.753998,0
345.661011,333.121002,5
432.791992,143.798996,3
497.326996,224.410004,2
91.566002,72.211998,7
647.755981,397.113007,1
544.10199,280.259003,1
80.627998,179.466003,8
335.635986,268.433014,6
665.372986,359.928986,0
143.917007,281.565002,6
449.420013,133.343002,3
639.867004,306.737,0
439.334015,133.910995,3
436.420013,401.428009,6
123.855003,167.462997,8
236.880997,178.498001,8
330.96701,338.438995,5
452.837006,67.247002,3
542.554993,326.773987,1
551.783997,218.035995,2
165.319,467.002991,0
321.104004,23.304001,0
618.992981,184.889999,1
156.779999,345.440002,4
644.629028,414.595001,1
601.999023,319.717987,0
226.240997,410.567993,6
457.868011,212.835007,2
159.695007,276.705994,6
228.218002,148.266998,8
252.929993,154.283997,8
176.322998,320.221008,4
188.524002,139.940002,8
463.544006,169.772995,3
564.97699,405.80899,1
16.167999,326.972992,6
237.710999,415.536987,6
556.23999,328.170013,1
328.64801,98.986,7
293.029999,435.596008,6
524.35199,132.076996,2
177.408005,178.322998,8
542.564026,260.109009,2
284.959991,86.528,7
8.441,100.528999,0
73.792,175.983994,8
163.264999,144.975998,8
247.264008,180.768005,8
308.096008,366.368988,5
128.557999,287.806,6
181.585007,179.190994,8
517.124023,348.838989,1
499.356995,177.082993,3
318.515991,76.836998,7
660.648987,146.057007,1
588.195007,455.938995,1
277.188995,162.610001,8
497.067993,38.469002,0
363.761993,265.181,6
436.927002,140.483994,3
281.684998,152.054993,8
427.115997,303.868011,6
667.072998,425.589996,1
517.953003,434.911011,1
87.458,162.044006,8
170.276001,356.239014,4
582.758972,275.959015,1
604.289001,242.737,1
479.447998,156.546997,3
578.346985,317.576996,1
549.85199,456.408997,1
195.014008,260.765991,6
276.652008,405.229004,6
537.348022,407.27301,1
504.411011,162.692993,3
611.828979,204.873001,1
58.061001,111.898003,7
44.414001,181.393005,8
557.750977,454.183014,1
182.806,177.438995,8
143.466995,425.734009,6
581.997009,309.536987,1
316.306,449.720001,0
183.123001,86.739998,7
554.815002,152.132996,2
564.062012,150.091003,2
555.510986,236.319,2
230.082993,257.078003,6
105.209999,286.343994,6
345.290985,376.265991,5
487.109009,159.311996,3
376.498993,156.442001,0
447.102997,142.335999,3
264.408997,436.61499,6
150.809998,427.674988,6
496.493988,151.578995,3
185.660004,277.424988,6
610.617004,167.190002,1
277.781006,72.112999,7
156.819,72.167,7
26.469999,353.756012,6
566.065002,308.455994,1
59.145,134.664993,8
550.383972,139.181,2
602.388977,74.783997,0
647.05603,324.765991,0
322.342987,352.631012,5
405.510986,413.528015,6
54.181999,138.419998,8
617.961975,457.550995,1
302.192993,163.223007,8
156.216003,176.673004,8
626.994995,117.563004,1
486.246002,44.443001,3
445.147003,137.412994,3
191.003006,151.759995,8
171.044006,91.052002,7
165.358002,101.518997,7
639.888,394.244995,1
45.152,96.415001,7
428.501007,118.391998,3
217.337997,223.235992,0
609.16803,245.070007,1
208.623993,105.845001,7
34.955002,245.128006,0
134.134995,102.903999,7
491.498993,155.056,3
213.160995,407.411011,6
669.760986,339.394989,0
136.729996,278.688995,6
577.08197,461.730988,1
541.992981,430.812012,1
637.85199,440.880005,1
96.556999,421.710999,6
164.263,318.377991,4
101.432999,168.042007,8
526.58197,75.995003,3
226.104996,112.467003,7
445.382996,77.380997,3
388.661987,297.95401,6
617.726013,412.714996,1
516.263977,80.197998,3
104.577003,267.828003,6
114.088997,87.272003,7
182.507004,170.447998,8
148.179993,71.510002,7
216.292007,437.391998,6
576.900024,143.794998,2
450.941986,66.348,3
174.128998,410.992004,6
178.037003,343.671997,4
623.487976,217.162003,1
247.044006,82.663002,7
380.093994,50.881001,0
206.587006,182.757996,8
390.64801,282.641998,6
615.275024,252.589996,1
431.992004,50.605,0
302.552002,283.863007,6
145.897003,328.558014,4
464.915009,352.591003,6
549.89801,182.936005,2
547.374023,204.987,2
602.698975,140.210007,1
14.943,109.986,7
153.061996,74.210999,7
515.267029,429.652008,1
275.852997,415.115997,6
45.625999,342.268005,6
554.508972,350.644012,1
651.208984,415.927002,1
106.505997,169.998993,8
110.273003,148.951004,8
487.053986,243.987,2
284.822998,433.441986,6
113.792,389.306,6
592.083984,314.373993,1
662.921021,443.565002,1
567.411011,281.058014,1
422.266998,101.899002,3
270.950012,253.268997,6
211.126007,414.872986,6
530.330994,213.716003,2
447.401001,52.68,3
222.050003,422.855988,6
561.34198,435.167999,1
350.747986,323.821014,5
425.778992,382.455994,6
241.666,421.098999,6
194.449997,379.445007,0
406.53299,400.324005,6
218.746994,87.179001,7
188.031006,106.501999,7
207.787003,417.346008,6
633.658997,79.555,1
677.536011,326.631989,0
133.656006,285.026001,6
187.395004,152.098999,8
684.414001,242.654999,0
432.608002,373.871002,6
490.894012,214.542999,2
297.171997,334.807007,0
606.927979,273.559998,1
651.960999,104.438004,1
347.992004,290.431,6
143.268997,260.419006,6
608.630981,291.27301,1
329.821014,83.693001,7
480.842987,46.226002,3
319.169006,378.123993,5
327.575989,373.535004,5
391.274994,410.433014,6
449.059998,96.286003,3
530.304993,320.662994,1
76.365997,296.416992,6
551.559021,392.084015,1
351.19101,432.019012,6
617.815002,225.705002,1
113.525002,399.234985,6
216.647003,239.395996,6
66.109001,157.598007,8
279.992004,423.596008,6
674.817993,324.548004,0
638.429016,69.833,1
243.231003,277.589996,6
191.667999,154.569,8
239.699997,164.975998,8
126.147003,426.477997,6
441.083008,165.113998,3
265.13501,237.731995,0
637.080994,323.618988,0
299.501007,173.179001,8
514.101013,444.018005,1
272.631989,374.274994,0
67.918999,183.031998,8
177.945007,173.751999,8
324.541992,75.254997,7
253.910004,77.438004,7
374.515991,301.580994,6
152.365997,106.920998,7
100.566002,87.183998,7
618.638977,143.960999,1
645.929016,317.108002,0
509.126007,233.748993,2
81.5,284.588989,6
591.909973,415.990997,1
290.17099,437.598999,6
288.701996,85.210999,7
147.602997,280.191986,6
410.635986,293.777008,6
428.716003,279.231995,6
262.919006,33.311001,0
97.792999,396.416992,6
535.835022,375.765991,1
639.049988,120.490997,1
435.048004,385.942993,6
154.906998,59.019001,0
321.184998,176.548004,8
314.700989,331.466003,5
488.153992,149.151001,3
330.317993,93.491997,7
230.416,156.742996,8
496.901001,269.003998,0
65.616997,155.279999,8
194.718002,283.682007,6
647.140015,108.757004,1
654.723999,309.14801,0
168.554993,143.660004,8
144.522995,276.057007,6
376.97699,180.598999,0
551.846008,125.894997,2
623.922974,456.959991,1
532.630005,346.463013,1
195.121002,144.770996,8
672.05603,347.548004,0
73.224998,467.390991,0
620.747009,395.5,1
477.532013,230.322998,2
564.601013,366.442993,1
618.461975,246.837006,1
72.174004,293.497009,6
313.97699,272.813995,6
190.988007,175.787003,8
651.466003,212.537003,1
165.108002,372.558014,4
620.414001,92.150002,1
353.332001,336.463989,5
462.812012,333.131012,6
602.682007,449.674988,1
271.634003,365.428009,0
314.462006,423.51001,6
620.419006,259.859009,1
646.484009,342.151001,0
430.585999,307.040985,6
43.203999,355.894989,6
139.404007,154.106995,8
317.875,406.928009,6
327.859985,174.334,8
126.801003,68.227997,7
661.148987,112.773003,1
105.157997,181.440002,8
421.804993,94.133003,3
43.223,225.792999,0
663.551025,333.265015,0
298.360992,403.140015,6
513.598022,215.104996,2
644.038025,158.098007,1
534.401001,191.018005,0
516.405029,338.377014,1
144.296005,405.697998,6
506.184998,122.431999,2
148.751007,181.337006,8
159.811996,98.403,7
376.023987,330.618988,5
277.942993,306.738007,0
633.625,233.770996,1
618.302002,285.919006,1
631.424011,367.615997,0
594.867981,398.511993,1
520.763977,240.516006,2
128.035995,360.951996,4
631.995972,136.755997,1
93.474998,76.900002,7
270.428986,430.64801,6
393.886993,386.862,6
671.291016,350.524994,0
557.893982,445.196991,1
414.359009,303.901001,6
654.364014,164.570007,1
354.015015,292.903015,6
102.758003,161.416,8
449.195007,73.234001,3
273.533997,153.242004,8
475.391998,161.703995,3
679.437012,321.915985,0
78.592003,283.834015,6
439.040985,385.264008,6
235.505997,405.515015,6
209.395004,165.75,8
485.404999,162.723999,3
628.820007,397.226013,1
136.664993,372.196014,4
222.936996,255.848007,6
601.801025,126.418999,0
321.47699,333.908997,5
658.935974,145.455994,1
322.567993,203.552994,0
331.139008,270.07901,6
548.781006,305.562012,1
64.557999,377.10199,6
155.304993,75.504997,7
589.648987,262.414001,1
579.523987,440.634003,1
451.645996,148.535995,3
279.67099,167.641998,8
23.087,331.747009,6
560.103027,383.984985,1
